dataset,subject_id,recording_id,source_role_contract,path,epoch_count,index_sha256,signal_reference_sha256,strictly_increasing,labels_finite,status
sleep_edf_sc,SC_80,SC4801G0,OVERLAY_ONLY,artifacts\remediation\ledger_repair\sleepedf_epoch_ledger_v2\sleep_edf_sc__SC4801G0__core_v1.npz,2774,6939793302332a893aac44bcb9b13dc8e0b1bbf342a08e35bc1560d2c52d3539,0fa48ca29888701671d54884a66f3ca05fb18f81812b28448314d00844451dee,True,True,PASS
sleep_edf_sc,SC_80,SC4802G0,OVERLAY_ONLY,artifacts\remediation\ledger_repair\sleepedf_epoch_ledger_v2\sleep_edf_sc__SC4802G0__core_v1.npz,2810,3d0d0453a7b1b4038bf63ffff173aa5e29de0b47058288afa712ac52382b7d70,4fbb6a0e46598fe1915e973e11335318994ac54850f295ebdc62280c8f18f9e1,True,True,PASS
sleep_edf_sc,SC_81,SC4811G0,OVERLAY_ONLY,artifacts\remediation\ledger_repair\sleepedf_epoch_ledger_v2\sleep_edf_sc__SC4811G0__core_v1.npz,2402,a32ec1d12fecb034afd8d49e951e3099876f70cd5e4b4c409212b061970fccfa,0cf2f876d07167380cd68ac5c2f55b7c0a08891e3f8ea48ac7f163438983ae43,True,True,PASS
sleep_edf_sc,SC_81,SC4812G0,OVERLAY_ONLY,artifacts\remediation\ledger_repair\sleepedf_epoch_ledger_v2\sleep_edf_sc__SC4812G0__core_v1.npz,2414,4bb77bf21adcbb14d26dde3da4768b4c1a9cbf78bc994cc5faf922d450227f6d,0f89a9d892c447c09acc5c5e37deb3810b6227de66b4e8a46bab0ab7012fc346,True,True,PASS
sleep_edf_sc,SC_82,SC4821G0,OVERLAY_ONLY,artifacts\remediation\ledger_repair\sleepedf_epoch_ledger_v2\sleep_edf_sc__SC4821G0__core_v1.npz,2721,17ff17cc64beebc1039e828ac4da9e0ce8fa9e79369d0e30b0286390e5c9d424,3aff5ef91345cb9120aa162ea01f5934c5baa165b068052b7ec131cbdcfbb6a1,True,True,PASS
sleep_edf_sc,SC_82,SC4822G0,OVERLAY_ONLY,artifacts\remediation\ledger_repair\sleepedf_epoch_ledger_v2\sleep_edf_sc__SC4822G0__core_v1.npz,2810,3d0d0453a7b1b4038bf63ffff173aa5e29de0b47058288afa712ac52382b7d70,a41296566236972dd098b6ff628e18ecaca23f77b95c31a84444d7bd91591d1d,True,True,PASS
isruc_s1,I003,I003,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I003__core_v1.npz,943,73ffb0dd00e9d4fda2f6698128b551506ede52b1025c061fc753c67a34e4ff9a,112c1f91215176e8601073f2c7d61fbeae99fdc261e2b14524ed776d50f27a72,True,True,PASS
isruc_s1,I004,I004,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I004__core_v1.npz,961,da65371fcaa4a16bd3217a4e694fc336921880f6d43fab6532332b63f7112d3f,3c9e67007e99c9241815061f69ace1fc7f909b8228bd3980d4b554427086c423,True,True,PASS
isruc_s1,I005,I005,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I005__core_v1.npz,875,1381d4a3053685c517d4fc2325fa5af33acc48de8240d56fde49f920713a0584,15defde03d8fba914faaee5ecbac6e507888b4e76bad85dc8c77cd3fce2026a9,True,True,PASS
isruc_s1,I006,I006,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I006__core_v1.npz,897,8694f73fa54e35cbae7a631b5a8186dd563700fc50d493b86da9616cda1f6411,bc790218680f35955626d68b92e3d8cea394a1d1b6982bc2208106e72b82afeb,True,True,PASS
isruc_s1,I007,I007,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I007__core_v1.npz,933,753cce1bc231838bd849e7ba5a847edab63e996e628b343ad19cc7ae55c455d8,581d9b2e5082905c7e5838dc1630375b32fb4af7767288947bcae334ce0ccd64,True,True,PASS
isruc_s1,I008,I008,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I008__core_v1.npz,904,7b3f5051122719bcfd47830917d871ab996bf3309fbe831bd90ffbc71877abec,9c4b0d4d582750a815804d25a2bb73dbe664ddbf465d98ebe7511ee764a3a5de,True,True,PASS
isruc_s1,I009,I009,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I009__core_v1.npz,969,90d89477d5aca79120dcc8b2df5ab0df514a11ceb07949dc69c51f4a69344b85,3833b7bd9d4ccb8f52645cb7fbd2ccb62f3bbbaa4dd13e8b77f55afd0aeeff1e,True,True,PASS
isruc_s1,I010,I010,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I010__core_v1.npz,842,b0e84a328200fc27a6a95cc2506d1e19f2c1bb01df2674574e86b2f04a8fdc2c,445b0e85b90f85a0bb4703ea5cf260f76a1f775b46247ba0b2568a3e1a7c5fc5,True,True,PASS
isruc_s1,I012,I012,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I012__core_v1.npz,849,28bca90f582ea254ee702e7c9458bbe8c9a2e61cef9c013dbaf4e0831f39be44,fdc3fea0effb4ebfd2c7c78996544890ac9db7f525ad9d2eabba27620bac35b9,True,True,PASS
isruc_s1,I015,I015,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I015__core_v1.npz,786,981e01f4f383cfa01b24f4649df7d13fdedf2ab7955ef5f8e5aff57be36372f4,0178a9f867a59b9eb69881e2fc26c9b2e57835caf857e09b8310d40a298e0b2c,True,True,PASS
isruc_s1,I016,I016,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I016__core_v1.npz,883,883f207703c10c46d93ce1b4ff9f71f6873337d74ec0429c28d1ea1a7ac2764d,f4e9384990df70dcd361d7218b44e7031a4f9e9432b548c9b9b3c16fdb207721,True,True,PASS
isruc_s1,I018,I018,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I018__core_v1.npz,999,e9cb5ceb4bd4a15f48126febb42efb954e8627bdef9b1167169dcfe17bc81fbc,a19b051a26b80611b0eb900e2cd9e83e932af655fade046b0ae24ffd4340403e,True,True,PASS
isruc_s1,I022,I022,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I022__core_v1.npz,849,5c0ecaa25bf8cd9427a0b49ba0905925eae12bf548b47e9edbecb466c988d916,c4c803817546a73f7fca8e9f427a8cfa3a1ab11794f2c4a3a79a03ae4f75e167,True,True,PASS
isruc_s1,I024,I024,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I024__core_v1.npz,830,dca42b2e9fba6fd95193df68aa66f1519889c48db42c229fec852cf571a6ce6a,f9b138c0f3a87a89fa4889bc8e65a6de28b5b87df55d927d08e6e48d6f231f2e,True,True,PASS
isruc_s1,I026,I026,OVERLAY_ONLY,data\processed\core_v1_1\isruc_s1__I026__core_v1.npz,1062,c576aa991ed010fd83b557eaa6eeba56a78204c53ec189bd00884054b483d4a1,f9fd6ea07d6d25e85459c5d392047bbcb96d96b2eefb0a7c80e326a82231f58f,True,True,PASS
isruc_s1,I001,I001,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I001__original_v2.npz,880,1e27debe5cb4786600bd6143dc982eadd29244dd320472629d20f85fae93c521,0ee86440d6345395dfa9de1268b639360cd06ed04fc8953b36da605702ff4896,True,True,PASS
isruc_s1,I002,I002,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I002__original_v2.npz,964,fcd8f0fddeb10532535fb57ecf234845d5c54a78e8085473fa6c5c29bdf186ca,2127b0c369b2cf10a2eac57c8fa5eb5144f8c1074a9e5b425bad21e7490283c3,True,True,PASS
isruc_s1,I011,I011,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I011__original_v2.npz,997,d4c2d97e5df9b9199c2d78e654a314b4daac1901c514f8cf318b1bf71346c301,203fcf2834361edd586c5e260c0c82e9b6548dd79c5f88f9cfe2d6427eb641eb,True,True,PASS
isruc_s1,I013,I013,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I013__original_v2.npz,882,fa7dec3c1ff0ef7fc275e515cf718880ace688a9ad3a0b260c582730e3fead77,ee3f2de93eb945459fa00a752ebbc98ba21cf41fb4f5cce3db60de4380bad936,True,True,PASS
isruc_s1,I014,I014,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I014__original_v2.npz,906,80fb7167d0dda736d75a4a74824edf7733f887cbe2fef5a51c3bfba5e4a27479,70d48817cb90e9f0c65c78153f4b75bbfcf1dd7db347f38b5a22599ab642fb15,True,True,PASS
isruc_s1,I017,I017,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I017__original_v2.npz,851,548a5480267e76bea9991b3ae892f4495d5bf4fdb45ad12eb8b51dc6e5ccf731,2a82dcfda40ffdd9a72374bf2b591871ba7d2924574d5b16b7c7b278dd6db6fe,True,True,PASS
isruc_s1,I019,I019,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I019__original_v2.npz,828,eabc84b8f828a6c2f60a241cf67beb490e574d6488962031dd6f85bb9a2be2d6,f89c2ae69c5b564efb634cb22ceae8ddbe01224461dcc14e04c82705c3150102,True,True,PASS
isruc_s1,I020,I020,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I020__original_v2.npz,950,0f649116fb7f2075e61573229d26221bea8b7da47194eb8a711402a6c181d9a6,00372981987853deb6fd1fb06ab561eaa7f4da8444629f1d9065f7d37e3e2df3,True,True,PASS
isruc_s1,I021,I021,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I021__original_v2.npz,1054,125945f4804698b526656189b5b92b6c06368482bae572822f02c51c962354a9,1ab40ed72322ae18802a62c9761e23fe77374fe81746455c7807e784c119b547,True,True,PASS
isruc_s1,I023,I023,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I023__original_v2.npz,892,f444e42a3a9971abc5258f27659a5e9d82bccf7de31906d3998ed44d112e7f33,51a46fd20f8f8f46b4527b15e86ecdbb63abd4a5db059fb306f0519a94a6b645,True,True,PASS
isruc_s1,I025,I025,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I025__original_v2.npz,921,099a373019535288966721aba6ae170977c12c02c073b189f5f79a6a90fbda0b,f1dcf0a78efabc4a16242804e1c8ed5d73e433f4b76ca17af1ea751daf839927,True,True,PASS
isruc_s1,I027,I027,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I027__original_v2.npz,918,1cede96118fc92f205732eea507105b6143e0fc571b18883e611a46f3bdab778,a7e805b7fb749a062fe11949e98692fe03304039a8ad52d3981136c0889b372a,True,True,PASS
isruc_s1,I028,I028,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I028__original_v2.npz,882,fa7dec3c1ff0ef7fc275e515cf718880ace688a9ad3a0b260c582730e3fead77,7b5087c36b45315f72fd3801d60ba62d0aa1285b72c5cb5931b1fc110f3a28d5,True,True,PASS
isruc_s1,I029,I029,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I029__original_v2.npz,912,759c10f18793bd9c2853a3c73c2c1d0025af5f1a8c740c734dbe1ca5153b6f03,3e1b0ced935e4a6ae6d50a3b528617b7ecada3f0ae9ea2440520c4119adbfd61,True,True,PASS
isruc_s1,I030,I030,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I030__original_v2.npz,882,fa7dec3c1ff0ef7fc275e515cf718880ace688a9ad3a0b260c582730e3fead77,8e7cf6c966cfac713072012b11aa7ecc8408e10c10a1abd563628e34f692b24c,True,True,PASS
isruc_s1,I031,I031,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I031__original_v2.npz,877,f01f48f128e89e98eff46914eec0473a9f05e325d1bc322e011568a4f4430b86,54374a7e04702afa9f2d2f540fd3f2742a3cc970d5d389a4bf5a412261ec1967,True,True,PASS
isruc_s1,I032,I032,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I032__original_v2.npz,1010,647411190aaf43adfcb60cd0554c2299cef8ca4c0c9484373d30cd9a1ffeae6a,08ba04e147f3eb5dccc7077136f4d23ee8d9d5e9f2e199804bcc19ae6383ea16,True,True,PASS
isruc_s1,I033,I033,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I033__original_v2.npz,920,cdd458155ace9770cbb7e12d7afe3943638c3ae31e831a142203f2566121d805,53ea9e62421e833bedd6a5843729b6cd340cc0e7cad767084535b7e68ad6caab,True,True,PASS
isruc_s1,I034,I034,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I034__original_v2.npz,871,606ee630fd305547f3f7fa307683e75cbc4935e96202c850445f4dc81acf50cb,81c702bee5f91d1fc379609b7de8e73a691216c341c6b3e86bac79e98258b4cc,True,True,PASS
isruc_s1,I035,I035,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I035__original_v2.npz,788,1a061f9898984440d4af6ba4afe0340825c0cfe986e89b9c292c3dc3b08c8511,f575ab19940fd437a1b4c637d67a2879e47fe9a2c5637ae4be1af8a13114c4f9,True,True,PASS
isruc_s1,I036,I036,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I036__original_v2.npz,987,8232d98ace7692f3492b40a9514d15380febd658628ffbe774161c47a4c8d5ab,18bc038670993ea58a570ee15ae69d42efad330c97472f9635c48629aee97e8f,True,True,PASS
isruc_s1,I037,I037,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I037__original_v2.npz,806,d6ab3e273af9c0ee334c4b21dcf1a9bfe34ab7ae27eeb615a33bb96601369198,ded0ae25b256d885b76add44b7d7469ba1316a4222a2253bbf1b7e5bde8ba2df,True,True,PASS
isruc_s1,I038,I038,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I038__original_v2.npz,932,9167f6937b5c14e6ed60005f106660b4fb54f18ef849bdace0953854abce6bb0,3f1f6a852e81be29a6a0aac397c2b4a95577cf2c523c5a6f857e7870f7d9e1b2,True,True,PASS
isruc_s1,I039,I039,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I039__original_v2.npz,900,1227ffb5bb6f93f86cb920f1c01e4cea108f97044322266d2e8d889f936425d5,849ba1eba71776eba24651ccbceb576675cbb5d5c3022fe88eb6377a17509f68,True,True,PASS
isruc_s1,I041,I041,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I041__original_v2.npz,974,fe5bdaa03222c91ab17c665417aedf72c2906ae33da81623204a4e92e50ff29f,b312afbaa7c933914ff4a1f7ae6018ce974b3a08d1f203633dbf42e0e2925ebd,True,True,PASS
isruc_s1,I042,I042,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I042__original_v2.npz,812,737cd03e10760c04c5666c5b2f9dad11f148db129f1c72ce1420f89e807dd270,5d6a15f14fbb767a7f24ae0f6c1364ec74712adba3001980bcc5bd2b468983a1,True,True,PASS
isruc_s1,I043,I043,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I043__original_v2.npz,747,4eeb25e56f815d01c8fa1b10b3e0d600cf7cff509073c25543275ab8229934e6,ceafb34de5bb144e03c3c263a2396b554715529a0d2673926e846c09084e95ae,True,True,PASS
isruc_s1,I044,I044,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I044__original_v2.npz,932,9167f6937b5c14e6ed60005f106660b4fb54f18ef849bdace0953854abce6bb0,3f0a30df0241948f490c91c7a8aa2c1d2f1c27801f8e3855efd188a97fc94684,True,True,PASS
isruc_s1,I045,I045,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I045__original_v2.npz,906,80fb7167d0dda736d75a4a74824edf7733f887cbe2fef5a51c3bfba5e4a27479,8acc235861fa4ab6016a1644e5e370f119005557baf8d919545fa9fbf78a0f33,True,True,PASS
isruc_s1,I046,I046,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I046__original_v2.npz,863,dab36786286d8ca30663a4b252dc31d1aad0d3652412f7ad643718ca58cd2f3c,b50834e7765b48542175dbba9f4f0eed8ad36752058b750263b4403c9816b3a1,True,True,PASS
isruc_s1,I047,I047,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I047__original_v2.npz,838,dee73cb22cb9c6560d0508596f5c6c4a0ee33357387bcfaa62275ce246992b3e,4d5fda994191fd06f8660fefea76dda0ccd39cf0777ad00e9a7546defdad0b69,True,True,PASS
isruc_s1,I048,I048,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I048__original_v2.npz,981,11c2ebce05afedb24abbcfd1f538c0dd483b45f3400fc52d900bc258427fab13,1fb31bb70caf78d15a2e90f8632406d7f8fed1ec334590bacd0116e7921a7586,True,True,PASS
isruc_s1,I049,I049,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I049__original_v2.npz,793,9276e276e870fe9b438a9900c3f7690151d4bff8553fb94939e77d62ab1407a4,c2a928efa326af15a0fe40af63e00f2ec6a3711c55bd35e13849d00b3ce559b3,True,True,PASS
isruc_s1,I050,I050,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I050__original_v2.npz,905,5c0a0b277d8f31f0119af2e49d1e1c4a7ec183c8b7fdfdb79d73aa20d9ae0991,e87c54c13fa7362a69da6425e6220fbadee7104d7bb5239658e54bfdb753f267,True,True,PASS
isruc_s1,I051,I051,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I051__original_v2.npz,856,921d5aadcf1a6ee778cf9bce555a6fa835a17119fe7d2bbc1532f73efbed2e30,f9770ddbed6d3fab33d19c18327af5deb7a87e6aa1dc4a832ed6e8fd62c56db5,True,True,PASS
isruc_s1,I052,I052,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I052__original_v2.npz,912,759c10f18793bd9c2853a3c73c2c1d0025af5f1a8c740c734dbe1ca5153b6f03,3647b82849c89ff0e42c38e6da99db5d9bcc4955af2906ccc9de2f41f3879735,True,True,PASS
isruc_s1,I053,I053,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I053__original_v2.npz,910,5f96a6e90d68c48e8b98ae03c3556aa982cec28f8aad58f12d678f2e94bf5bac,d43cc6c44353741b49cb9e359aacf5bd9b686126c1d473eba3bd9e0b0ce83fa7,True,True,PASS
isruc_s1,I054,I054,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I054__original_v2.npz,814,735e37f3aecf106316a58ca1bf68d2a6d392f43fe73786b5c9e3b5fa1374e5ec,8661b0f4c9e9a31ce16249907f27628a2259831e1fd8b78f8b7c80a232ddfb63,True,True,PASS
isruc_s1,I055,I055,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I055__original_v2.npz,879,49e8d5552c6304b51f896886cab5121eda7a507ee3db0b445646b86b960b4a35,88d06344df2a6839dc7749f7a17bb3a3cfe2403b243515059d092f363470cb60,True,True,PASS
isruc_s1,I056,I056,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I056__original_v2.npz,956,2e49a05d06d24c497f4995f546cdc916af76247a87a8ee635e538e9e40c942ab,fb6bbd036373715299016a66a5433e3f9f511781de5e60540f8591603579985b,True,True,PASS
isruc_s1,I057,I057,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I057__original_v2.npz,1007,1d0cbcb1876f9eeae2b298150f688867ff2a1dbb64ce9f69679c55ce65cbfa9c,c2ac189cec489f5a2ec6e4125dcb97fe392b26d26142a5be9fa07faeeded2ffd,True,True,PASS
isruc_s1,I058,I058,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I058__original_v2.npz,965,9e53dbf6729187bb2378b2884b779855daf2f8371010bef5a90dccb868ca9f7b,d23fcb7bf1907e7b82b638ca5da22332c48d1e1cbdb2d4a0809ea8071f5f81e6,True,True,PASS
isruc_s1,I059,I059,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I059__original_v2.npz,942,1246a6d565997741a421c782e67d70a861a9aa01eb3a64872a1ea54b074ae9ff,df17eebd122d47aea67806ad5080316966ef71afbbaf42bb2e1f054c189c8ca0,True,True,PASS
isruc_s1,I060,I060,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I060__original_v2.npz,916,1e820490883a00b9f62a2bb845d34809c0f2c59c57425036fd84794b63f4ef7c,d228fc5e0016678554a913c238075834fb059c320a7725889746ac1ca83a032c,True,True,PASS
isruc_s1,I061,I061,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I061__original_v2.npz,852,eaef5a84276670f7acf3e178d71408039fe1625ae447ac2787b630dc6e433e68,6728641591bd9b7d1e0c333a7d27e89c4157ecaf6a96f0cc1d713d0837289efc,True,True,PASS
isruc_s1,I062,I062,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I062__original_v2.npz,864,f79fd03f15540d757c07226793062c49e5bd404a8e8ca58a239fc0faa843eb27,9d85e21558ec90d68a20e0989bb6aa1e50565a101fbe2746dd0448027b22b180,True,True,PASS
isruc_s1,I063,I063,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I063__original_v2.npz,954,b6cdc7d2c2c575e7921b6023804fef681bed39763e5ef5c71329e9ceee8e8c21,e8d1a20c2b5a4759a5e4c0bbc9a228a7ae86ed9e801f8f032e3bf9e34d303e25,True,True,PASS
isruc_s1,I064,I064,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I064__original_v2.npz,892,f444e42a3a9971abc5258f27659a5e9d82bccf7de31906d3998ed44d112e7f33,2eff76cbf71090979f2a0920f108a17514806212a4a6456871d6d8e52aaef486,True,True,PASS
isruc_s1,I065,I065,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I065__original_v2.npz,1014,54aa0c00722e3bab80f00bf9c7209a7f962fcb4d07a632c52238ebdc14b00b76,31218f394533e3fbd0c8c225db0022737eb1279b6b0b13c03ded33c2be7dcc2c,True,True,PASS
isruc_s1,I066,I066,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I066__original_v2.npz,845,61ba0adad0d2698d20a1a8d4b048924118a9977e4f3e38136d2f9cb91de0b253,806ad77e31586050502f0929c24505ebd225162df3661d5f999637f3b6766be2,True,True,PASS
isruc_s1,I067,I067,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I067__original_v2.npz,862,d066a957f25940d8df8f48c510d8efecab4d5b3143004cc170b3a7b8a868f602,065da46d149264549520d588fa76d604273e21fb4b892adf8f934c1f9bce3a86,True,True,PASS
isruc_s1,I068,I068,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I068__original_v2.npz,956,2e49a05d06d24c497f4995f546cdc916af76247a87a8ee635e538e9e40c942ab,798928a552775787994a9bc76101d5e3a790d2f24e8c63c2517221c89ec10c16,True,True,PASS
isruc_s1,I069,I069,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I069__original_v2.npz,815,94bca93e592393d119ca4189e22fc631dd04fa65eaf5e6e0c30e6b4dc8475383,2c428eedbb8575cd57a3804ac16510d53585f435c4375dd6330cfc9768cad80c,True,True,PASS
isruc_s1,I070,I070,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I070__original_v2.npz,893,2ed04c508d6e6e976f9f16b6cc56f403eae242e29ae84c0d09b2ede860840375,1825257031ed2298eb53114ff7083f5da26202fdf21ebb580e8005e0befd79ca,True,True,PASS
isruc_s1,I071,I071,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I071__original_v2.npz,829,51eacb749680fb5e5e91f97f8715033b53461ab36acda62e1266e69f272d475a,8a5c361bbb260145eaf094227895680cdbb35bbaa15a58cb16ce0e4ddc207d89,True,True,PASS
isruc_s1,I072,I072,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I072__original_v2.npz,872,0f69fb2244d96d009a62fe740582122699d319ad43841c1d535f9f33fed97801,c7088d6c79faec343b73887562600ff2fda4195c34c2a942c1e1e3db899f1882,True,True,PASS
isruc_s1,I073,I073,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I073__original_v2.npz,997,d4c2d97e5df9b9199c2d78e654a314b4daac1901c514f8cf318b1bf71346c301,3b6c7f6ef1c404abc0c8fddeb4e10fd2813c96368078b9d1d1ea0cb8f33b516a,True,True,PASS
isruc_s1,I074,I074,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I074__original_v2.npz,897,8694f73fa54e35cbae7a631b5a8186dd563700fc50d493b86da9616cda1f6411,28c69000a091fce94fa8fe0a2f459125e68a75e71d7d85e02821aca772c3a2eb,True,True,PASS
isruc_s1,I075,I075,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I075__original_v2.npz,898,79fec4ee4d11de9ad49d463a3f94d5112c39c043b1644d57ce0a141bcc601d0b,607bc377bdea46efefa9ec370f89ec735f0b839a84579c104bad0a7fdce67bd5,True,True,PASS
isruc_s1,I076,I076,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I076__original_v2.npz,850,1561a89a0bea37214e22f1dce5b89b9187a2161f7f716f46ca847b4b20057844,fdc89ab71646dbe302af409664d2f9381e767810cec832322a7c0ebbfc5abf78,True,True,PASS
isruc_s1,I077,I077,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I077__original_v2.npz,805,2749cb6ebba5dc311579dbdf58be3e779ee762d402bbed92326bf4fa7a73a19d,27266a15b3aaa9d73f70826a245b6de254f532610b7d5f7f36f8186ce5ad52b5,True,True,PASS
isruc_s1,I078,I078,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I078__original_v2.npz,894,c2364071e0dbf875595eb371123340508477343a9e3448c12e346595676fe05f,7fcd9b34e8aeeacccfd96982a98a8b875e0a1a1e6cfcdd0664c1d18e7fbe62cd,True,True,PASS
isruc_s1,I079,I079,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I079__original_v2.npz,880,1e27debe5cb4786600bd6143dc982eadd29244dd320472629d20f85fae93c521,bdc04786ecef3699367bf208beaeb1d3d07d090f3876df9b9b2afcebed8a63db,True,True,PASS
isruc_s1,I080,I080,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I080__original_v2.npz,889,cb0ee06fde8034af1ab5eccef2fae01479616e4b6aa72b279668344bf8e4d0aa,c013436b7e535174f041a700016aaa54c608a2c6b8cac9e4c5cad713d02a595f,True,True,PASS
isruc_s1,I081,I081,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I081__original_v2.npz,911,12694fb3893cdb0df16a0f1bc08e3edf3546415a5a2f5c79c5e2aaf508e4c03c,b09cee855f92b909f0f6bb0fa9932bfbb940d1d205da13376ebcea1b4b63f56f,True,True,PASS
isruc_s1,I082,I082,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I082__original_v2.npz,882,fa7dec3c1ff0ef7fc275e515cf718880ace688a9ad3a0b260c582730e3fead77,195c55f2baed57b92185dde15dee0613cb898065c1d3ca396c301ad4ae241700,True,True,PASS
isruc_s1,I083,I083,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I083__original_v2.npz,925,27be6d5b771ae2998433123a2ee26e412e60096cd9c2558ceb742f5de3123bb7,cfa1c349937f1479a93f52e6fc12ad1808efaf675eb596c6873c4fee5217bfb1,True,True,PASS
isruc_s1,I084,I084,OVERLAY_ONLY,data\processed\isruc_original_v2\isruc_s1__I084__original_v2.npz,963,e5c863aecaec7ab43d97cc1f840cfee9210b9cde284990655a5a61d471ebb277,5985b11826874ecf01eac12891030eb719ddcf29082bcf2d9a7ec0c08943ea93,True,True,PASS
