subject_id,provider_folder,filename,role,provider,local_path,bytes,sha256,acquisition_status,retry_count,terminal_acquisition_reason
I046,46,46_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-46\46\46_1.xlsx,44030,6b4a72e2664b6189650b62fbf0799c47a0b975ecfa66df54c93e9d78603b3697,ACQUIRED,0,
I046,46,46_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-46\46\46_2.txt,2589,f5b77b33d9f7cd573d9f5b421d78b258d17506aab064737796248953ccc9c3ca,ACQUIRED,0,
I046,46,46_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-46\46\46_2.xlsx,41289,e2f61e50ba1ee432ad2a43e02ba6bd3b4f582785861550877590517b2ff11b98,ACQUIRED,0,
I047,47,47.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-47\47\47.rec,137018376,eda123ec8ab69746a16a69299a449ac75dd0caaf299e3cab83e41eb4e7b1e9ae,ACQUIRED,0,
I047,47,47_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-47\47\47_1.txt,2514,4de6c8cfd016b097677449757ab2d0f3dd46b77b049912c1bb70ae8e2978c967,ACQUIRED,0,
I047,47,47_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-47\47\47_1.xlsx,44784,4bf3dd6398ec5c79186b5d05a8938fc18a94ec83f3cfef8d61401a3522623c61,ACQUIRED,0,
I047,47,47_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-47\47\47_2.txt,2514,6ab4dd2bee30c92d04e1089e4bb54ed83039ca7d7a291cc91e7d6905391954e4,ACQUIRED,0,
I047,47,47_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-47\47\47_2.xlsx,40125,21a4879ef24ed25d3cf46912fe82d6b2c78e2093fb2cddcda7e7613585db2d43,ACQUIRED,0,
I048,48,48.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-48\48\48.rec,160398876,d40ad2e63395f4cfedec32f7d3467783b868794afca1e77089a7525dcbc6449f,ACQUIRED,0,
I048,48,48_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-48\48\48_1.txt,2943,56c7315ad4279b69c038964a442e1ffd17bef2224f81de24bcc0735a2530b05c,ACQUIRED,0,
I048,48,48_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-48\48\48_1.xlsx,48409,bb021549cabb0be5796e780077f227666c4ac6894386bfa936e80e85f3c246eb,ACQUIRED,0,
I048,48,48_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-48\48\48_2.txt,2943,fc037a090700de4b94f12a7f4a5649ebb4b406d39d51e11e5b8f56b4990721cb,ACQUIRED,0,
I048,48,48_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-48\48\48_2.xlsx,43698,5eef0261639058caf1805082d4907258ece5a75980e1a67a0cc4622b54e867b1,ACQUIRED,0,
I049,49,49.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-49\49\49.rec,129660876,636eeb6f68ba0adfd79657a138d04ec15bde80285f6425b5706e1ebb133e1405,ACQUIRED,0,
I049,49,49_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-49\49\49_1.txt,2379,47d820098232e2c5a6ed48ade36cabd99d084ee3de95c58f2343c0fab3ff0630,ACQUIRED,0,
I049,49,49_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-49\49\49_1.xlsx,41341,6f7605b8e9c3e864d49f060e768602ad6de941f678728feb49ed080cbe119f3b,ACQUIRED,0,
I049,49,49_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-49\49\49_2.txt,2379,02adda4ada018ad91793596338a96a2620c4a0290ed964500b847e08521f9976,ACQUIRED,0,
I049,49,49_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-49\49\49_2.xlsx,37703,1630c8bbdc7a1e893798a59c444b2f278501d60872f1637b27cbc5dd725fba75,ACQUIRED,0,
I050,50,50.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-50\50\50.rec,158832876,e3cb86e3e8376e1538f968c4d7a19b960c413e76944ae23459944d2c0d53f4b1,ACQUIRED,0,
I050,50,50_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-50\50\50_1.txt,2715,62c71efa7d13f1fbc71e016bf84f3034d1fe180b08e107c386092589b7add930,ACQUIRED,0,
I050,50,50_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-50\50\50_1.xlsx,45449,4e7c4220a91e33e6a5e6f50bf032a1d6aea53bcb817ad689f10c1bd9a43144be,ACQUIRED,0,
I050,50,50_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-50\50\50_2.txt,2715,efe2e4e059e150c65e7d8c7013edafea737ff54ae3e1f3dfeae291792ee5af4c,ACQUIRED,0,
I050,50,50_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-50\50\50_2.xlsx,42078,632a29644a095b36a2d406ac99b1c16b0317c7bc641df3a77ba13829b0c8afce,ACQUIRED,0,
I051,51,51.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-51\51\51.rec,139961376,4addb575b9bfab1c8b16344442e440b18f89007fa0fe9debbf9d0931da37417a,ACQUIRED,0,
I051,51,51_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-51\51\51_1.txt,2568,1e750fd990cfcf64c4399b3351e2fff82ab855347b3433a44b3ea38ccabe8999,ACQUIRED,0,
I051,51,51_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-51\51\51_1.xlsx,43744,2adc058dac2b5445f0794169026116841ec5e1cc3202918052389c0b8dd1ff30,ACQUIRED,0,
I051,51,51_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-51\51\51_2.txt,2568,c59d35ea650fea91e4472062a5ac90d7b54417d24e2e9e4cc9ef78292ecc1489,ACQUIRED,0,
I051,51,51_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-51\51\51_2.xlsx,41671,ab5a2641c2d346e82ceaf5c213c2c7830407d75774f5110103b1631f7b714bbd,ACQUIRED,0,
I052,52,52.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-52\52\52.rec,149117376,b4c5f3f38bf733c7e093caef7a7adb64680bc676b2279fc3c522c1f1e394e108,ACQUIRED,0,
I052,52,52_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-52\52\52_1.txt,2736,aa83cff91ddb4ea00b7002e7a822a0f566d7d5512c9e04e534c9a74683b4501a,ACQUIRED,0,
I052,52,52_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-52\52\52_1.xlsx,45352,d7ea29db346167f51f3c0855704a07c5ceb053efa9ab6827fc34b6c28c23f90e,ACQUIRED,0,
I052,52,52_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-52\52\52_2.txt,2736,c0fccf17ec04def8056a89ba901c51a767f116347a12798144c1e47c332dae10,ACQUIRED,0,
I052,52,52_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-52\52\52_2.xlsx,44252,f2e5833ef8c8d18560e3da7260d774aed5f4e068fc23278b9a8b0e9dfb3ce78f,ACQUIRED,0,
I053,53,53.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-53\53\53.rec,148790376,1481b426ddd470bde7a8c3663a62a46b53cc760db9bb94c5510ad1daaad28850,ACQUIRED,0,
I053,53,53_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-53\53\53_1.txt,2730,573ac025e9284475c2a0b07d92cdd2042132d0707f23c2a330d1757938be5122,ACQUIRED,0,
I053,53,53_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-53\53\53_1.xlsx,45108,53c8051e07419cac4498b46a5ded49f867437c0e6dbd0aa27dc0641c0e6183fb,ACQUIRED,0,
I053,53,53_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-53\53\53_2.txt,2730,f283bfd648ef8f3ca1a038546917c92a6e09ec7bcca05364acbae8dc799c3236,ACQUIRED,0,
I053,53,53_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-53\53\53_2.xlsx,43408,cadf36e2ce094daba5d98e009d4db4e762bd2792e5701b23d43b6be5f877d2a8,ACQUIRED,0,
I054,54,54.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-54\54\54.rec,133094376,10a4c090859b1b71b36d3ddebb0129d18c3724f1fa8ea55bc7ec21e7e6e95c46,ACQUIRED,0,
I054,54,54_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-54\54\54_1.txt,2442,b8e29a7feef1e61af6a991752dabfcd38af3eba35a7d3992174208b7eff4b45e,ACQUIRED,0,
I054,54,54_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-54\54\54_1.xlsx,41815,84ba4b8499a0804ae7d0a63945e269e5240163dbf7f08ee835e54a7f86dbcbfe,ACQUIRED,0,
I054,54,54_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-54\54\54_2.txt,2442,a981b5e26620ec710a948ec2c71856e8ae87d1e0043a7549b7c52ce84ef429cb,ACQUIRED,0,
I054,54,54_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-54\54\54_2.xlsx,37783,85f996182d6bd4d4a73f1a0a9d315c9dc9bec287bf7a2add99ebf3eda0160d5f,ACQUIRED,0,
I055,55,55.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-55\55\55.rec,143721876,203693da55b09e843dc432314efa7ccf202d316c6e9c9d24c6781ba3c01940d8,ACQUIRED,0,
I055,55,55_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-55\55\55_1.txt,2637,312a4d2e5c5c57e7a7f87f35ec3193176dc64e6aca6243975a98fe44bf1d4a02,ACQUIRED,0,
I055,55,55_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-55\55\55_1.xlsx,41446,9ad4b88375d1c8fabc4af4c1a81138727eef77e187da50988da68dae918f710f,ACQUIRED,0,
I055,55,55_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-55\55\55_2.txt,2637,7dbd0f8df10d8587e2cd59449808a1b5d60b931cf9e2a6c7419592db59c3bdb1,ACQUIRED,0,
I055,55,55_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-55\55\55_2.xlsx,42561,0a00bb9011517784d4f15c0d106bba8520ae60f046bb9b7131c8a300cea78c5b,ACQUIRED,0,
I056,56,56.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-56\56\56.rec,155594120,829cc9beb922e1178ed227331fb11f03fd812e0b66c93accac245e6203ad07db,ACQUIRED,0,
I056,56,56_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-56\56\56_1.txt,2868,bb050721785f6b1ea5b06dd1233bda8990e56d5cd2e7997e0007de81c20cca6b,ACQUIRED,0,
I056,56,56_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-56\56\56_1.xlsx,47612,305d45fe595c983b1f193d3e851a3394128be9cb19e5ced216b1009e308d4b8e,ACQUIRED,0,
I056,56,56_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-56\56\56_2.txt,2868,290e3e6b36eda9d459e3a941cf405219741b6b1198637681a4576f1be4f7faf6,ACQUIRED,0,
I056,56,56_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-56\56\56_2.xlsx,46125,bb516fa870488739daf9a39cc10416a94cc03af0f555dbb88f4eeecac458ceeb,ACQUIRED,0,
I057,57,57.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-57\57\57.rec,164649876,f420a1fda849cdbbff9c4b8b572034baa749a37ec1c0d87045e69e7dc10f7fee,ACQUIRED,0,
I057,57,57_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-57\57\57_1.txt,3021,fc5111facca18edf8e8b8481517c7460b723b5dde958407c19305e6ddae45a38,ACQUIRED,0,
I057,57,57_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-57\57\57_1.xlsx,49474,fd9ff99fd3caa5415ec93c996392dc5d507a36c6fd4cba4fe4b2faff14ebd572,ACQUIRED,0,
I057,57,57_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-57\57\57_2.txt,3021,0d7d67d0d2814cf714308a43cf2bc425417caa2ea244d3d33aca71c164f4b216,ACQUIRED,0,
I057,57,57_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-57\57\57_2.xlsx,47932,c7a1db3cb5b0f0d4c7d65ba2a80a1312b6f4809945c8b672a21f44646c3cf248,ACQUIRED,0,
I058,58,58.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-58\58\58.rec,157782876,abb829e7712064608a982c31d494c8e8269c9064cd7f4738061c8a9deff4c086,ACQUIRED,0,
I058,58,58_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-58\58\58_1.txt,2895,f30b207be301b60220bcf97264ec818a6e4efb4e32e56f9c1908f0b4db7d7367,ACQUIRED,0,
I058,58,58_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-58\58\58_1.xlsx,48341,39a15cf9312423b565295af56b8ab6cf9246b1621324d7e17cedd637bdc4d6bb,ACQUIRED,0,
I058,58,58_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-58\58\58_2.txt,2895,6ed9b4bff22cf2b6d3164b4fae8bac2eb99668bdb78553bd673b6d533960ec5a,ACQUIRED,0,
I058,58,58_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-58\58\58_2.xlsx,45964,89cb1dbe9bfd718d676708743139361fc8224386d9fe9f00be508bb99b169a95,ACQUIRED,0,
I059,59,59.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-59\59\59.rec,165326376,15cd1ec09bc4323ee1487129db4b3aa1be1aa748bea623142f5818a59b7eb51b,ACQUIRED,0,
I059,59,59_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-59\59\59_1.txt,2826,85b1e0b90f8a3a019246fe37876c34b4aead3c8bf6ebe52131468ffd97d5249c,ACQUIRED,0,
I059,59,59_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-59\59\59_1.xlsx,48178,5cd805bb9295e762b501c28c6aa5dda13ffc6555c3a7bea7e4e7dfa8dcd67c9e,ACQUIRED,0,
I059,59,59_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-59\59\59_2.txt,2826,e70c938933eda0b5f23fad267fa1cd07f8976878689355000d365a80b6acd24c,ACQUIRED,0,
I059,59,59_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-59\59\59_2.xlsx,45453,18f760f26faa10b2f26b8bfed96178b201de8f4c3cfbb8bb8cd1471cc1bdb51d,ACQUIRED,0,
I060,60,60.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-60\60\60.rec,149771376,f7f66f7ab5553871ed80787ead6513e2b0e53554ddeb76629c532a804cf48197,ACQUIRED,0,
I060,60,60_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-60\60\60_1.txt,2748,c8e6e417b0f494ca6d23a4ecea1fad35dfa4f53299349f6985a160c196db195a,ACQUIRED,0,
I060,60,60_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-60\60\60_1.xlsx,47598,c7e07e63aabec89f3486e7508cd8c803a958871cf3c53ce2ad13258ef86a81ac,ACQUIRED,0,
I060,60,60_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-60\60\60_2.txt,2748,b176aced0a9732b0e3d178d7612f04bc55937665a3e69ad00df2967db1d47bde,ACQUIRED,0,
I060,60,60_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-60\60\60_2.xlsx,44588,3ef49526e554a9c4ead873e0f0d1d910ffaf6fa0e3c3c86c8acea65ae5b92b84,ACQUIRED,0,
I061,61,61.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-61\61\61.rec,149531376,50b29b1eb048679a835300fbd54dae60b7911000e0f1c68c2cc8c09f2c83f3cf,ACQUIRED,0,
I061,61,61_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-61\61\61_1.txt,2556,a96ca52d840249cd866a6aa27278c4d8f8ddb2de43fe1e8df8987688e8740fd8,ACQUIRED,0,
I061,61,61_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-61\61\61_1.xlsx,45349,5c7db7454c4714574f33c30c8cefc8603602ce4c277397ddf1d6405fa26173bb,ACQUIRED,0,
I061,61,61_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-61\61\61_2.txt,2556,279962e479b68cec394f4b6d0fc95599976f0c7749f61f8f28cd1d9f8075b721,ACQUIRED,0,
I061,61,61_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-61\61\61_2.xlsx,42111,edb2f13469a127000873e8169dd9cb352888b0db476ed3bea81c9c4fa784e3a7,ACQUIRED,0,
I062,62,62.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-62\62\62.rec,141269376,fcae609d506388a6659f1fba4896b56ea5bbd3b9c3df243c1094b35db9ca40f4,ACQUIRED,0,
I062,62,62_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-62\62\62_1.txt,2592,bb3283debda12cd5b8ff7eeddc4c3b943e159436ba5e8a0024557ab957169ee4,ACQUIRED,0,
I062,62,62_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-62\62\62_1.xlsx,43633,ff99403b0cce33d2602ccbe4b08f0f1aa71dc28eace5a73f276089676d3ed595,ACQUIRED,0,
I062,62,62_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-62\62\62_2.txt,2592,ebc109c09f21c6ea81ecbfb12334aa42332a9e70414cb529f67c28a951af72e6,ACQUIRED,0,
I062,62,62_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-62\62\62_2.xlsx,42011,f47d2657ee1f2a59e9e4fbf6ca4afd28c961602dacdf6b034a9bf6da72329718,ACQUIRED,0,
I063,63,63.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-63\63\63.rec,155984376,a95ec062050f748f4e863064a440c887644d66ac6075be73ee6c30a88760155e,ACQUIRED,0,
I063,63,63_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-63\63\63_1.txt,2862,7d7587b8433a73c3b5f8403fd15c2dfb1f859aebca4ac86d3a46891e7e285074,ACQUIRED,0,
I063,63,63_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-63\63\63_1.xlsx,49063,8fbce47f5c366fcba3719b6a279c6b0cbe8a19f075a43c37bbda5465449f5fd8,ACQUIRED,0,
I063,63,63_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-63\63\63_2.txt,2862,94021cbb58b8766336b56dcfed2956ae223abc7ebaeec003f2f4960d469d6ebb,ACQUIRED,0,
I063,63,63_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-63\63\63_2.xlsx,46566,b2a1afb3e35414952e28d98465753374282f55ef2e708bf94f62d71794514ba9,ACQUIRED,0,
I064,64,64.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-64\64\64.rec,145847376,cc1cd6eb1f2a68acb5c703d3cdcee84f9361dd4428bc15af277849d16c3968a2,ACQUIRED,0,
I064,64,64_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-64\64\64_1.txt,2676,2e24c044fe7e27c15cc2279ddf20f606bc964e825ad2d5204b66ce76b64ebb85,ACQUIRED,0,
I064,64,64_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-64\64\64_1.xlsx,45873,796846fb43e44ea7bc6aa42645e3f953799897673a980873df1fd91ad3fba540,ACQUIRED,0,
I064,64,64_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-64\64\64_2.txt,2676,faf45da0c9e420f5514d95d8400fa03b945cf8d9f066ac4b2da78eec0aa60b83,ACQUIRED,0,
I064,64,64_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-64\64\64_2.xlsx,43385,d807691dddf90de1a1dbf75b7bd5e2e2dacc1c663d5f619d2de1f1b23c1f6b6f,ACQUIRED,0,
I065,65,65.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-65\65\65.rec,165794376,0e42afc029536b2878ee329a2816caa0e142152f4ff7f52a4eb430c0337cbd23,ACQUIRED,0,
I065,65,65_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-65\65\65_1.txt,3042,e862b5f94012d724a3fcb404daa2786e00914ebda5dac2c686caffd216fa8e67,ACQUIRED,0,
I065,65,65_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-65\65\65_1.xlsx,49018,9e8b34feac47db1ca8dac46d70b85cf5ee1f7643b070f8ca3e7ebfba7fe1cd42,ACQUIRED,0,
I065,65,65_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-65\65\65_2.txt,3042,1c30509adde4ec533a47a2f7d1298eb4e058e45c8f141d2e5a6a50a4dbc79a0b,ACQUIRED,0,
I065,65,65_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-65\65\65_2.xlsx,47199,51a91b0e6c99b59bfd8e84307586358c46ae97efa854a5f2bee9159df51e7e47,ACQUIRED,0,
I066,66,66.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-66\66\66.rec,138162876,43fca0100e60539129c876c28d1f95e3acd49167d201c57079140d08c9371e57,ACQUIRED,0,
I066,66,66_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-66\66\66_1.txt,2535,d3f0a68d7c5f8cb790cc42d9b23a566018f1b6afb447771919c0e19015aef2ed,ACQUIRED,0,
I066,66,66_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-66\66\66_1.xlsx,44734,5ddd9c150c9833601066fb2e5081f1f06f378287545d2fe1087c8a7310fb2d47,ACQUIRED,0,
I066,66,66_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-66\66\66_2.txt,2535,d8b5c041cae9516951973fd2a571e0d005c1956d0b5d1db29eb28b62409e378c,ACQUIRED,0,
I066,66,66_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-66\66\66_2.xlsx,42450,98044e13a386180cb92fbd48f79c34521bcf1ce57dc86f093291241af82e52f3,ACQUIRED,0,
I067,67,67.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-67\67\67.rec,151286376,815c47d0dabfee59949cfa85135c4d4f62defac8af33d4d5dfda838244184c8f,ACQUIRED,0,
I067,67,67_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-67\67\67_1.txt,2586,482a27bc66ece94fa2b9e216022ea3bcb6a5ec7f1182538b5eb9c0424981e7dc,ACQUIRED,0,
I067,67,67_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-67\67\67_1.xlsx,43345,224933cb7f79a492a209882a65ce25af23f8849d1734184b118f2f3ef1237a02,ACQUIRED,0,
I067,67,67_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-67\67\67_2.txt,2586,97ed111e4350eae357f3d55b8b69369164735836d73444da1970bba2b21e8f60,ACQUIRED,0,
I067,67,67_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-67\67\67_2.xlsx,41508,363b8175129f7d1d33bbeeeda53c9fcba6a3a2a29d81c6343c4f5966ec9b0c2a,ACQUIRED,0,
I068,68,68.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-68\68\68.rec,156311376,3a6e486ea125922ff3cd7d3ee926c8bc8c54823365f941f29d473bf96ba810c2,ACQUIRED,0,
I068,68,68_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-68\68\68_1.txt,2868,2d0a162bc929cfea7a17edbb9d03f66091a85d77ebd4ed0e68e9c4cefc645c56,ACQUIRED,0,
I068,68,68_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-68\68\68_1.xlsx,47739,7e5f307fef138b3ceeb218c2fff9f298741a96c57d63e3f32da29f4acf0e9af1,ACQUIRED,0,
I068,68,68_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-68\68\68_2.txt,2868,401c4fc94d4bf7806c1ee98e4f593be684c022675de83b46469271a099b153e7,ACQUIRED,0,
I068,68,68_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-68\68\68_2.xlsx,46040,24bcd77a2079800178c8272259eb85c793c65ec16366427f16ffe62e7688eebf,ACQUIRED,0,
I069,69,69.rec,signal,ORIGINAL_ISRUC_MEGA,data\raw\isruc-original\subject-69\69\69.rec,143037876,d5605553986a8e95f5361cf003a1b9a7adfdb86ed080904fa3d1344c9c622144,ACQUIRED,0,
