subject_id,official_folder,filename,role,provider,provider_identifier,local_path,bytes,sha256,acquisition_status,retry_count,acquisition_timestamp,failure_code
I040,40,40_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,40,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I040,40,40_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,40,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I041,41,41.rec,signal,ORIGINAL_ISRUC_MEGA,41,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I041,41,41_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,41,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I041,41,41_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,41,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I041,41,41_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,41,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I041,41,41_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,41,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I042,42,42.rec,signal,ORIGINAL_ISRUC_MEGA,42,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I042,42,42_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,42,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I042,42,42_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,42,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I042,42,42_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,42,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I042,42,42_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,42,,,,FAILED,0,2026-09-02T20:22:36.803492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I043,43,43.rec,signal,ORIGINAL_ISRUC_MEGA,43,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I043,43,43_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,43,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I043,43,43_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,43,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I043,43,43_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,43,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I043,43,43_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,43,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I044,44,44.rec,signal,ORIGINAL_ISRUC_MEGA,44,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I044,44,44_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,44,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I044,44,44_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,44,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I044,44,44_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,44,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I044,44,44_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,44,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I045,45,45.rec,signal,ORIGINAL_ISRUC_MEGA,45,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I045,45,45_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,45,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I045,45,45_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,45,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I045,45,45_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,45,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I045,45,45_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,45,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I046,46,46.rec,signal,ORIGINAL_ISRUC_MEGA,46,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I046,46,46_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,46,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I046,46,46_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,46,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I046,46,46_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,46,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I046,46,46_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,46,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I047,47,47.rec,signal,ORIGINAL_ISRUC_MEGA,47,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I047,47,47_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,47,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I047,47,47_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,47,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I047,47,47_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,47,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I047,47,47_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,47,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I048,48,48.rec,signal,ORIGINAL_ISRUC_MEGA,48,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I048,48,48_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,48,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I048,48,48_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,48,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I048,48,48_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,48,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I048,48,48_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,48,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I049,49,49.rec,signal,ORIGINAL_ISRUC_MEGA,49,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I049,49,49_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,49,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I049,49,49_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,49,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I049,49,49_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,49,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I049,49,49_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,49,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I050,50,50.rec,signal,ORIGINAL_ISRUC_MEGA,50,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I050,50,50_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,50,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I050,50,50_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,50,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I050,50,50_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,50,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I050,50,50_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,50,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I051,51,51.rec,signal,ORIGINAL_ISRUC_MEGA,51,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I051,51,51_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,51,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I051,51,51_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,51,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I051,51,51_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,51,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I051,51,51_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,51,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I052,52,52.rec,signal,ORIGINAL_ISRUC_MEGA,52,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I052,52,52_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,52,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I052,52,52_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,52,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I052,52,52_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,52,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I052,52,52_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,52,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I053,53,53.rec,signal,ORIGINAL_ISRUC_MEGA,53,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I053,53,53_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,53,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I053,53,53_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,53,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I053,53,53_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,53,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I053,53,53_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,53,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I054,54,54.rec,signal,ORIGINAL_ISRUC_MEGA,54,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I054,54,54_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,54,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I054,54,54_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,54,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I054,54,54_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,54,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I054,54,54_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,54,,,,FAILED,0,2026-09-02T20:22:36.804492+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I055,55,55.rec,signal,ORIGINAL_ISRUC_MEGA,55,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I055,55,55_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,55,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I055,55,55_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,55,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I055,55,55_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,55,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I055,55,55_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,55,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I056,56,56.rec,signal,ORIGINAL_ISRUC_MEGA,56,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I056,56,56_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,56,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I056,56,56_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,56,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I056,56,56_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,56,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I056,56,56_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,56,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I057,57,57.rec,signal,ORIGINAL_ISRUC_MEGA,57,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I057,57,57_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,57,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I057,57,57_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,57,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I057,57,57_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,57,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I057,57,57_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,57,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I058,58,58.rec,signal,ORIGINAL_ISRUC_MEGA,58,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I058,58,58_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,58,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I058,58,58_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,58,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I058,58,58_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,58,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I058,58,58_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,58,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I059,59,59.rec,signal,ORIGINAL_ISRUC_MEGA,59,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I059,59,59_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,59,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I059,59,59_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,59,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I059,59,59_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,59,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I059,59,59_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,59,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I060,60,60.rec,signal,ORIGINAL_ISRUC_MEGA,60,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I060,60,60_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,60,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I060,60,60_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,60,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I060,60,60_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,60,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I060,60,60_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,60,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I061,61,61.rec,signal,ORIGINAL_ISRUC_MEGA,61,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I061,61,61_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,61,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I061,61,61_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,61,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I061,61,61_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,61,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I061,61,61_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,61,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I062,62,62.rec,signal,ORIGINAL_ISRUC_MEGA,62,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I062,62,62_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,62,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I062,62,62_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,62,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I062,62,62_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,62,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I062,62,62_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,62,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I063,63,63.rec,signal,ORIGINAL_ISRUC_MEGA,63,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I063,63,63_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,63,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I063,63,63_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,63,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I063,63,63_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,63,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I063,63,63_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,63,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I064,64,64.rec,signal,ORIGINAL_ISRUC_MEGA,64,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I064,64,64_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,64,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I064,64,64_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,64,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I064,64,64_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,64,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I064,64,64_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,64,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I065,65,65.rec,signal,ORIGINAL_ISRUC_MEGA,65,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I065,65,65_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,65,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I065,65,65_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,65,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I065,65,65_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,65,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I065,65,65_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,65,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I066,66,66.rec,signal,ORIGINAL_ISRUC_MEGA,66,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I066,66,66_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,66,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I066,66,66_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,66,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I066,66,66_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,66,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I066,66,66_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,66,,,,FAILED,0,2026-09-02T20:22:36.805505+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I067,67,67.rec,signal,ORIGINAL_ISRUC_MEGA,67,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I067,67,67_1.txt,scorer1_txt,ORIGINAL_ISRUC_MEGA,67,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I067,67,67_1.xlsx,scorer1_xlsx,ORIGINAL_ISRUC_MEGA,67,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I067,67,67_2.txt,scorer2_txt,ORIGINAL_ISRUC_MEGA,67,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
I067,67,67_2.xlsx,scorer2_xlsx,ORIGINAL_ISRUC_MEGA,67,,,,FAILED,0,2026-09-02T20:22:36.806502+00:00,ACQUISITION_BLOCKED_BANDWIDTH_QUOTA
