dataset,source_role,purpose,subject_id,recording_id,path
isruc_s1,TRAIN,train,I095,I095,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I095__original_v2.npz
isruc_s1,TRAIN,train,I096,I096,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I096__original_v2.npz
isruc_s1,TRAIN,train,I097,I097,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I097__original_v2.npz
isruc_s1,TRAIN,train,I098,I098,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I098__original_v2.npz
isruc_s1,TRAIN,train,I099,I099,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I099__original_v2.npz
isruc_s1,TRAIN,train,I100,I100,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I100__original_v2.npz
isruc_s1,DEV,dev,I003,I003,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I003__original_v2.npz
isruc_s1,DEV,dev,I016,I016,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I016__original_v2.npz
isruc_s1,DEV,dev,I026,I026,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I026__original_v2.npz
isruc_s1,DEV,dev,I028,I028,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I028__original_v2.npz
isruc_s1,DEV,dev,I032,I032,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I032__original_v2.npz
isruc_s1,DEV,dev,I033,I033,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I033__original_v2.npz
isruc_s1,DEV,dev,I035,I035,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I035__original_v2.npz
isruc_s1,DEV,dev,I047,I047,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I047__original_v2.npz
isruc_s1,DEV,dev,I048,I048,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I048__original_v2.npz
isruc_s1,DEV,dev,I053,I053,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I053__original_v2.npz
isruc_s1,DEV,dev,I055,I055,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I055__original_v2.npz
isruc_s1,DEV,dev,I056,I056,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I056__original_v2.npz
isruc_s1,DEV,dev,I077,I077,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I077__original_v2.npz
isruc_s1,DEV,dev,I087,I087,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I087__original_v2.npz
isruc_s1,DEV,dev,I088,I088,C:\Users\rohan\ShiftSleep-UQ\data\processed\isruc_original_v2\isruc_s1__I088__original_v2.npz
